Gene.set.ID	Gene.set.name	p.value	FDR	NES	phenotype	Gene list
PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY	0.148047402159244	1	1.29938259740859	1	CHEK1,FANCB,FANCF,BRCA2,TOPBP1,WDR48,RAD17,RFC4,HUS1,RFC3,FANCD2,RAD1,FANCM
BIOCARTA_MEF2D_PATHWAY%MSIGDB_C2%BIOCARTA_MEF2D_PATHWAY	BIOCARTA_MEF2D_PATHWAY	0.692626442568353	1	-0.813069800847935	-1	EP300,PRKCA
PID_TGFBR_PATHWAY%MSIGDB_C2%PID_TGFBR_PATHWAY	PID_TGFBR_PATHWAY	0.967159486787323	1	0.596518963495548	1	TGFBR2,MAP3K7,ZFYVE16,SMURF1,AXIN1
PID_AURORA_B_PATHWAY%MSIGDB_C2%PID_AURORA_B_PATHWAY	PID_AURORA_B_PATHWAY	0.079789914337765	1	-1.46598394219439	-1	NSUN2,TACC1,KLHL9,SEPTIN1,PPP2R5D
PID_ARF6_TRAFFICKING_PATHWAY%MSIGDB_C2%PID_ARF6_TRAFFICKING_PATHWAY	PID_ARF6_TRAFFICKING_PATHWAY	0.690589911178146	1	0.830274621219332	1	ITGA1,VAMP3,EXOC6,CLTC,EXOC3,EXOC4,EXOC1
BIOCARTA_TGFB_PATHWAY%MSIGDB_C2%BIOCARTA_TGFB_PATHWAY	BIOCARTA_TGFB_PATHWAY	0.766754813651764	1	0.752444783927855	1	TGFBR2,MAP3K7
PID_A6B1_A6B4_INTEGRIN_PATHWAY%MSIGDB_C2%PID_A6B1_A6B4_INTEGRIN_PATHWAY	PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.706639396453586	1	-0.804997134143876	-1	PRKCA,GRB2,ITGB1,PIK3R1,YWHAQ
PID_EPHB_FWD_PATHWAY%MSIGDB_C2%PID_EPHB_FWD_PATHWAY	PID_EPHB_FWD_PATHWAY	0.969794603302457	1	-0.543875264291694	-1	SYNJ1,GRB2,PAK1,MAP2K1,PXN,PIK3R1,ROCK1
PID_MYC_PATHWAY%MSIGDB_C2%PID_MYC_PATHWAY	PID_MYC_PATHWAY	0.418730019432082	1	1.03223200422728	1	GSK3B,RUVBL2,TRRAP,AXIN1
PID_HIF1_TFPATHWAY%MSIGDB_C2%PID_HIF1_TFPATHWAY	PID_HIF1_TFPATHWAY	0.206604251012146	1	1.22402639201983	1	HDAC7,EGLN1,SP1,EGLN3
PID_NFKAPPAB_ATYPICAL_PATHWAY%MSIGDB_C2%PID_NFKAPPAB_ATYPICAL_PATHWAY	PID_NFKAPPAB_ATYPICAL_PATHWAY	0.949924098307104	1	-0.566786612536207	-1	MAPK14
PID_ENDOTHELIN_PATHWAY%MSIGDB_C2%PID_ENDOTHELIN_PATHWAY	PID_ENDOTHELIN_PATHWAY	0.595505404171107	1	-0.898835254452486	-1	MAPK14,PRKCA,GNAI1,RAF1
BIOCARTA_STRESS_PATHWAY%MSIGDB_C2%BIOCARTA_STRESS_PATHWAY	BIOCARTA_STRESS_PATHWAY	0.617380323728619	1	-0.880641324487878	-1	MAPK14,RIPK1,CHUK
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY%MSIGDB_C2%PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	0.868712486262575	1	0.710596620521144	1	NCK1,TNF,CDKN1A,FOXO1,RAC1,SHC1,PTPN11,RELA
BIOCARTA_G2_PATHWAY%MSIGDB_C2%BIOCARTA_G2_PATHWAY	BIOCARTA_G2_PATHWAY	0.129263465344632	1	-1.36741061193371	-1	WEE1,EP300
PID_RAS_PATHWAY%MSIGDB_C2%PID_RAS_PATHWAY	PID_RAS_PATHWAY	0.860072095817667	1	-0.669743247307026	-1	PRKCA,GRB2
BIOCARTA_IL2_PATHWAY%MSIGDB_C2%BIOCARTA_IL2_PATHWAY	BIOCARTA_IL2_PATHWAY	0.72000919098448	1	0.804699243087751	1	IL2RB
PID_ERBB2_ERBB3_PATHWAY%MSIGDB_C2%PID_ERBB2_ERBB3_PATHWAY	PID_ERBB2_ERBB3_PATHWAY	0.759934193874968	1	0.793722619075532	1	BAD,PIK3CD,STAT3,NF2,RAC1,SHC1,PTPN11,DOCK7,MAPK8,KRAS
PID_IL2_STAT5_PATHWAY%MSIGDB_C2%PID_IL2_STAT5_PATHWAY	PID_IL2_STAT5_PATHWAY	0.261801399308775	1	1.16476890076657	1	IL2RB,GAB2,SP1,PRF1,LTA,SHC1,PTPN11
PID_PDGFRA_PATHWAY%MSIGDB_C2%PID_PDGFRA_PATHWAY	PID_PDGFRA_PATHWAY	0.575497637673302	1	-0.905836069383866	-1	CRKL,GRB2,PIK3R1,JUN,SOS1
PID_REELIN_PATHWAY%MSIGDB_C2%PID_REELIN_PATHWAY	PID_REELIN_PATHWAY	0.11441619097042	1	1.39597040604904	1	CDK5,GSK3B
BIOCARTA_P38MAPK_PATHWAY%MSIGDB_C2%BIOCARTA_P38MAPK_PATHWAY	BIOCARTA_P38MAPK_PATHWAY	0.795579900338545	1	-0.758890680747335	-1	MAPK14,RIPK1
BIOCARTA_MET_PATHWAY%MSIGDB_C2%BIOCARTA_MET_PATHWAY	BIOCARTA_MET_PATHWAY	0.549931496422591	1	-0.930502459034525	-1	PTEN,CRKL,RAF1,GRB2,ITGB1,PAK1,MAP2K1,PIK3R1,JUN,SOS1
BIOCARTA_STATHMIN_PATHWAY%MSIGDB_C2%BIOCARTA_STATHMIN_PATHWAY	BIOCARTA_STATHMIN_PATHWAY	0.353909066242878	1	-1.1033066690223	-1	PRKAR1B
PID_P38_ALPHA_BETA_PATHWAY%MSIGDB_C2%PID_P38_ALPHA_BETA_PATHWAY	PID_P38_ALPHA_BETA_PATHWAY	0.221719196608414	1	-1.22665913269536	-1	MAPK14,DUSP16,RIPK1
BIOCARTA_41BB_PATHWAY%MSIGDB_C2%BIOCARTA_41BB_PATHWAY	BIOCARTA_41BB_PATHWAY	0.0371630060913511	1	-1.57589969351123	-1	TNFRSF9,MAPK14,CHUK,IL2
PID_HNF3B_PATHWAY%MSIGDB_C2%PID_HNF3B_PATHWAY	PID_HNF3B_PATHWAY	0.691094049904031	1	-0.818775182916607	-1	CEBPB,BDH1,HMGCS1,ALAS1,ACADM
PID_IL4_2PATHWAY%MSIGDB_C2%PID_IL4_2PATHWAY	PID_IL4_2PATHWAY	0.543047488896481	1	-0.937723641885508	-1	MAPK14,CEBPB,SOCS5
PID_NCADHERIN_PATHWAY%MSIGDB_C2%PID_NCADHERIN_PATHWAY	PID_NCADHERIN_PATHWAY	0.957411343084552	1	0.562409373687536	1	PTPN1,AXIN1,RAC1,PTPN11,MAPK8
PID_LYMPH_ANGIOGENESIS_PATHWAY%MSIGDB_C2%PID_LYMPH_ANGIOGENESIS_PATHWAY	PID_LYMPH_ANGIOGENESIS_PATHWAY	0.818045175566782	1	0.721060395245843	1	ITGA1
PID_ALPHA_SYNUCLEIN_PATHWAY%MSIGDB_C2%PID_ALPHA_SYNUCLEIN_PATHWAY	PID_ALPHA_SYNUCLEIN_PATHWAY	0.278881883846186	1	1.16868559564021	1	PLCB2,BAD,GRK5
BIOCARTA_PDGF_PATHWAY%MSIGDB_C2%BIOCARTA_PDGF_PATHWAY	BIOCARTA_PDGF_PATHWAY	0.817242566869475	1	-0.732629528786185	-1	PRKCA,RAF1,GRB2,STAT1,MAP2K1,PIK3R1,JUN,SOS1
BIOCARTA_VDR_PATHWAY%MSIGDB_C2%BIOCARTA_VDR_PATHWAY	BIOCARTA_VDR_PATHWAY	0.734156283648669	1	-0.788407651041488	-1	EP300,BAZ1B,KAT2B,SMARCA4,SMARCC1
PID_AMB2_NEUTROPHILS_PATHWAY%MSIGDB_C2%PID_AMB2_NEUTROPHILS_PATHWAY	PID_AMB2_NEUTROPHILS_PATHWAY	0.197910802527053	1	1.26776990236784	1	AGER,TNF,ITGAM,RAP1A,YES1
BIOCARTA_BAD_PATHWAY%MSIGDB_C2%BIOCARTA_BAD_PATHWAY	BIOCARTA_BAD_PATHWAY	0.161083572147781	1	-1.32482270538246	-1	PRKAR1B,IGF1R
PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	PID_FOXM1_PATHWAY	0.344745522107636	1	1.10256072489146	1	CDK2,SP1,CDK4,CKS1B,BRCA2
PID_TXA2PATHWAY%MSIGDB_C2%PID_TXA2PATHWAY	PID_TXA2PATHWAY	0.61190536437247	1	0.891817486668313	1	PLCB2,NHERF1,GNB5,GNB1
PID_ERBB4_PATHWAY%MSIGDB_C2%PID_ERBB4_PATHWAY	PID_ERBB4_PATHWAY	0.800266700004167	1	0.737346757900312	1	HBEGF,PIK3CD
BIOCARTA_CREB_PATHWAY%MSIGDB_C2%BIOCARTA_CREB_PATHWAY	BIOCARTA_CREB_PATHWAY	0.0861996161228407	1	-1.4471724453344	-1	PRKAR1B,MAPK14,PRKCA,GRB2
PID_IL8_CXCR2_PATHWAY%MSIGDB_C2%PID_IL8_CXCR2_PATHWAY	PID_IL8_CXCR2_PATHWAY	0.924962292609351	1	0.630230187019244	1	PLCB2,GNB1,PRKCB
BIOCARTA_EPO_PATHWAY%MSIGDB_C2%BIOCARTA_EPO_PATHWAY	BIOCARTA_EPO_PATHWAY	0.659495778793277	1	-0.838628805960553	-1	RAF1,GRB2,PTPN6,MAP2K1,JUN,SOS1
PID_NEPHRIN_NEPH1_PATHWAY%MSIGDB_C2%PID_NEPHRIN_NEPH1_PATHWAY	PID_NEPHRIN_NEPH1_PATHWAY	0.189477203393372	1	1.26809451431782	1	PRKCI,NCK1,BAD,PIK3CD
PID_CASPASE_PATHWAY%MSIGDB_C2%PID_CASPASE_PATHWAY	PID_CASPASE_PATHWAY	0.889438629876308	1	-0.680997847140241	-1	RIPK1,CASP10
PID_CDC42_PATHWAY%MSIGDB_C2%PID_CDC42_PATHWAY	PID_CDC42_PATHWAY	0.846280373831776	1	-0.747937862359883	-1	LIMK2,MAPK14,IQGAP1,EXOC7,RAF1,CTNNB1,MAPK9,BRAF,PAK1,TIAM1,PIK3R1,CBL,ACTR3,JUN,ACTR2
BIOCARTA_VEGF_PATHWAY%MSIGDB_C2%BIOCARTA_VEGF_PATHWAY	BIOCARTA_VEGF_PATHWAY	0.76905476080603	1	-0.762033124790315	-1	PRKCA,EIF2S2,EIF2B5,EIF2S1,HIF1A,EIF2S3,PIK3R1
BIOCARTA_AKT_PATHWAY%MSIGDB_C2%BIOCARTA_AKT_PATHWAY	BIOCARTA_AKT_PATHWAY	0.684085363331817	1	0.81667817268599	1	BAD,IKBKB,FOXO1
PID_AURORA_A_PATHWAY%MSIGDB_C2%PID_AURORA_A_PATHWAY	PID_AURORA_A_PATHWAY	0.752552402383631	1	0.774874097651588	1	GSK3B,ARHGEF7,MDM2,AURKAIP1,CDC25B,GADD45A,TDRD7
PID_MYC_ACTIV_PATHWAY%MSIGDB_C2%PID_MYC_ACTIV_PATHWAY	PID_MYC_ACTIV_PATHWAY	0.561771042270262	1	-0.931960118363332	-1	EP300,SHMT1,HSPD1,POLR3D,SUPT7L,CDCA7,SERPINI1,IREB2,TAF10,EIF2S1,MYC,EIF4E
BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY	BIOCARTA_HER2_PATHWAY	0.328844038821464	1	-1.12335204873524	-1	EP300,IL6R,RAF1,GRB2,IL6ST,MAP2K1,PIK3R1,SOS1
BIOCARTA_BIOPEPTIDES_PATHWAY%MSIGDB_C2%BIOCARTA_BIOPEPTIDES_PATHWAY	BIOCARTA_BIOPEPTIDES_PATHWAY	0.857737535728673	1	-0.692277862430288	-1	MAPK14,PRKCA,RAF1,GRB2,STAT1
PID_TNF_PATHWAY%MSIGDB_C2%PID_TNF_PATHWAY	PID_TNF_PATHWAY	0.382851842035515	1	-1.0544799277506	-1	NSMAF,RIPK1,CHUK,SQSTM1,TNFRSF1B,TNIK,MADD,STAT1,TNFAIP3
BIOCARTA_NGF_PATHWAY%MSIGDB_C2%BIOCARTA_NGF_PATHWAY	BIOCARTA_NGF_PATHWAY	0.527929457618616	1	-0.944264723706394	-1	RAF1,GRB2,DPM2,MAP2K1,PIK3R1,JUN,SOS1
PID_CXCR3_PATHWAY%MSIGDB_C2%PID_CXCR3_PATHWAY	PID_CXCR3_PATHWAY	0.83115218306356	1	-0.721001603959281	-1	MAPK14,GNAI1,RAF1,PDPK1
PID_VEGFR1_PATHWAY%MSIGDB_C2%PID_VEGFR1_PATHWAY	PID_VEGFR1_PATHWAY	0.932689523967079	1	0.585901538130221	1	NCK1,PRKCB,PTPN11
BIOCARTA_VIP_PATHWAY%MSIGDB_C2%BIOCARTA_VIP_PATHWAY	BIOCARTA_VIP_PATHWAY	0.118239527659328	1	-1.38888441511615	-1	PRKAR1B,CHUK,MYC,PPP3CC
PID_GMCSF_PATHWAY%MSIGDB_C2%PID_GMCSF_PATHWAY	PID_GMCSF_PATHWAY	0.669260290148448	1	0.851622451747342	1	GAB2,IKBKB,STAT3,SHC1,PTPN11,PIM1,CISH,KRAS
PID_WNT_NONCANONICAL_PATHWAY%MSIGDB_C2%PID_WNT_NONCANONICAL_PATHWAY	PID_WNT_NONCANONICAL_PATHWAY	0.508726149221327	1	0.95825346993753	1	MAP3K7,SETDB1,FLNA,RAC1,YES1,MAPK8,ARRB2
BIOCARTA_IL12_PATHWAY%MSIGDB_C2%BIOCARTA_IL12_PATHWAY	BIOCARTA_IL12_PATHWAY	0.759338071233782	1	0.758438909096032	1	TYK2,MAP2K6
BIOCARTA_RELA_PATHWAY%MSIGDB_C2%BIOCARTA_RELA_PATHWAY	BIOCARTA_RELA_PATHWAY	0.310340170181566	1	-1.14160531036693	-1	RIPK1,EP300,CHUK,TNFRSF1B
PID_ARF6_PATHWAY%MSIGDB_C2%PID_ARF6_PATHWAY	PID_ARF6_PATHWAY	0.696326749855384	1	0.807653566036001	1	NCK1,IPCEF1
PID_NFKAPPAB_CANONICAL_PATHWAY%MSIGDB_C2%PID_NFKAPPAB_CANONICAL_PATHWAY	PID_NFKAPPAB_CANONICAL_PATHWAY	0.896189325508697	1	-0.657714159393375	-1	PRKCA,CHUK
PID_IL1_PATHWAY%MSIGDB_C2%PID_IL1_PATHWAY	PID_IL1_PATHWAY	0.225909167085638	1	1.21428403067258	1	PRKCI,MAP3K7,IKBKB,UBE2V1,MAP2K6,IRAK4,RELA,TRAF6,MYD88,MAPK8
PID_RHOA_REG_PATHWAY%MSIGDB_C2%PID_RHOA_REG_PATHWAY	PID_RHOA_REG_PATHWAY	0.730985565987013	1	0.781443205262178	1	VAV3,ARHGEF3,MYO9B
PID_LIS1_PATHWAY%MSIGDB_C2%PID_LIS1_PATHWAY	PID_LIS1_PATHWAY	0.314046829715811	1	1.13524469684934	1	CDK5,KATNA1
BIOCARTA_RACCYCD_PATHWAY%MSIGDB_C2%BIOCARTA_RACCYCD_PATHWAY	BIOCARTA_RACCYCD_PATHWAY	0.598863327691761	1	0.895221388777469	1	CDK2,IKBKB,CDK4,CDKN1A,RAC1,RELA
PID_AVB3_OPN_PATHWAY%MSIGDB_C2%PID_AVB3_OPN_PATHWAY	PID_AVB3_OPN_PATHWAY	0.859483205125746	1	-0.690748287849694	-1	CHUK,ROCK2
PID_DELTA_NP63_PATHWAY%MSIGDB_C2%PID_DELTA_NP63_PATHWAY	PID_DELTA_NP63_PATHWAY	0.0880503144654088	1	1.42306801255181	1	GSK3B,NOTCH1,HELLS,CEBPD,BRCA2,RUNX1,ADRM1,MDM2,ADA
BIOCARTA_NKT_PATHWAY%MSIGDB_C2%BIOCARTA_NKT_PATHWAY	BIOCARTA_NKT_PATHWAY	0.563006318074344	1	-0.915033710601173	-1	CCR4,IL2,CCR7
PID_IFNG_PATHWAY%MSIGDB_C2%PID_IFNG_PATHWAY	PID_IFNG_PATHWAY	0.671228196708866	1	-0.848016564593644	-1	CEBPB,EP300,CRKL,CAMK2G,STAT1
BIOCARTA_P53_PATHWAY%MSIGDB_C2%BIOCARTA_P53_PATHWAY	BIOCARTA_P53_PATHWAY	0.106953970746219	1	1.41599034245798	1	CDK2,CDK4,CDKN1A,PCNA,MDM2,BCL2,GADD45A
BIOCARTA_RANKL_PATHWAY%MSIGDB_C2%BIOCARTA_RANKL_PATHWAY	BIOCARTA_RANKL_PATHWAY	0.918673998915653	1	-0.606506677951159	-1	TNFSF11
BIOCARTA_WNT_PATHWAY%MSIGDB_C2%BIOCARTA_WNT_PATHWAY	BIOCARTA_WNT_PATHWAY	0.487771314192782	1	0.974408965825354	1	GSK3B,MAP3K7,AXIN1,CSNK2A1,CREBBP,APC,PPP2CA
PID_THROMBIN_PAR1_PATHWAY%MSIGDB_C2%PID_THROMBIN_PAR1_PATHWAY	PID_THROMBIN_PAR1_PATHWAY	0.429382436735378	1	1.02267336402004	1	PKN1,PLCB2,GNB1,F2R
PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY	PID_MET_PATHWAY	0.859010114532203	1	-0.744053742391941	-1	RANBP10,CRKL,RAF1,PDPK1,CTNNB1,GRB2,RAB5A
PID_PI3KCI_AKT_PATHWAY%MSIGDB_C2%PID_PI3KCI_AKT_PATHWAY	PID_PI3KCI_AKT_PATHWAY	0.535070600390311	1	-0.940522434256823	-1	TBC1D4,CHUK,KPNA1,AKT3,RAF1,PDPK1
BIOCARTA_EGF_PATHWAY%MSIGDB_C2%BIOCARTA_EGF_PATHWAY	BIOCARTA_EGF_PATHWAY	0.817636116065435	1	-0.730153786029656	-1	PRKCA,RAF1,GRB2,STAT1,MAP2K1,PIK3R1,JUN,SOS1
PID_AR_NONGENOMIC_PATHWAY%MSIGDB_C2%PID_AR_NONGENOMIC_PATHWAY	PID_AR_NONGENOMIC_PATHWAY	0.608759246103055	1	0.88385458957506	1	PLCB2,GNB1
PID_AR_TF_PATHWAY%MSIGDB_C2%PID_AR_TF_PATHWAY	PID_AR_TF_PATHWAY	0.420330658989394	1	1.0261295185987	1	GSK3B,PKN1,HDAC7,MAP2K6,FOXO1,REL
BIOCARTA_INTEGRIN_PATHWAY%MSIGDB_C2%BIOCARTA_INTEGRIN_PATHWAY	BIOCARTA_INTEGRIN_PATHWAY	0.850008630113342	1	-0.703587284637435	-1	CRKL,CSK,RAF1,GRB2,ITGB1,MAP2K1,ROCK1,JUN,SOS1
BIOCARTA_ARENRF2_PATHWAY%MSIGDB_C2%BIOCARTA_ARENRF2_PATHWAY	BIOCARTA_ARENRF2_PATHWAY	0.266458833552784	1	-1.19327195213732	-1	MAPK14,PRKCA,CRYZ
BIOCARTA_CSK_PATHWAY%MSIGDB_C2%BIOCARTA_CSK_PATHWAY	BIOCARTA_CSK_PATHWAY	0.456045666839647	1	1.00201479303235	1	ZAP70,HLA-DRA
BIOCARTA_PAR1_PATHWAY%MSIGDB_C2%BIOCARTA_PAR1_PATHWAY	BIOCARTA_PAR1_PATHWAY	0.805120145580876	1	0.720491649492008	1	MAP3K7,F2R,PRKCB
PID_ATM_PATHWAY%MSIGDB_C2%PID_ATM_PATHWAY	PID_ATM_PATHWAY	0.907983813742976	1	-0.644285430046461	-1	UIMC1,BLM,CTBP1,TP53BP1,RAD50,RNF8
BIOCARTA_CTLA4_PATHWAY%MSIGDB_C2%BIOCARTA_CTLA4_PATHWAY	BIOCARTA_CTLA4_PATHWAY	0.91030617540218	1	0.619935837950215	1	HLA-DRA,PTPN11,CD3D,HLA-DRB1
PID_INSULIN_GLUCOSE_PATHWAY%MSIGDB_C2%PID_INSULIN_GLUCOSE_PATHWAY	PID_INSULIN_GLUCOSE_PATHWAY	0.400078580586459	1	1.05634001235231	1	GSK3B,PRKCI
PID_SMAD2_3PATHWAY%MSIGDB_C2%PID_SMAD2_3PATHWAY	PID_SMAD2_3PATHWAY	0.914299003837358	1	-0.608119459827472	-1	NUP214,SMAD2,SMAD4,NUP153,KPNA2,MAPK1,MAP3K1,UBE2I,CTDSP2,CTDSP1
BIOCARTA_ALK_PATHWAY%MSIGDB_C2%BIOCARTA_ALK_PATHWAY	BIOCARTA_ALK_PATHWAY	0.144607740804142	1	1.34055742306773	1	GSK3B,TGFBR2,MAP3K7,BMP2,MEF2C,AXIN1
BIOCARTA_HDAC_PATHWAY%MSIGDB_C2%BIOCARTA_HDAC_PATHWAY	BIOCARTA_HDAC_PATHWAY	0.251278291238158	1	-1.20485089897693	-1	IGF1R,MAPK14
BIOCARTA_EIF4_PATHWAY%MSIGDB_C2%BIOCARTA_EIF4_PATHWAY	BIOCARTA_EIF4_PATHWAY	0.135720312979442	1	-1.34691892270013	-1	PTEN,MAPK14,PRKCA,PDPK1
PID_PI3KCI_PATHWAY%MSIGDB_C2%PID_PI3KCI_PATHWAY	PID_PI3KCI_PATHWAY	0.601350066552577	1	-0.898197154080481	-1	PTEN,SGK1,PLEKHA2,ITK,PDPK1,DAPP1,CYTH2,PLEKHA1
PID_TAP63_PATHWAY%MSIGDB_C2%PID_TAP63_PATHWAY	PID_TAP63_PATHWAY	0.738896289248335	1	-0.802444990438489	-1	EP300,DHRS3,CHUK,FLOT2,WWP1
PID_PLK1_PATHWAY%MSIGDB_C2%PID_PLK1_PATHWAY	PID_PLK1_PATHWAY	0.314149278919914	1	-1.12930739806821	-1	WEE1
PID_RB_1PATHWAY%MSIGDB_C2%PID_RB_1PATHWAY	PID_RB_1PATHWAY	0.732672897196262	1	-0.82471529406769	-1	HDAC3,MAPK14,CEBPB,EP300,TAF1,CDK6,RAF1,SIRT1,CTBP1,BRD2,MAPK9
PID_PI3K_PLC_TRK_PATHWAY%MSIGDB_C2%PID_PI3K_PLC_TRK_PATHWAY	PID_PI3K_PLC_TRK_PATHWAY	0.69884903807992	1	0.820615089785669	1	GSK3B,BAD
PID_IGF1_PATHWAY%MSIGDB_C2%PID_IGF1_PATHWAY	PID_IGF1_PATHWAY	0.432034366370052	1	-1.02159246747664	-1	IGF1R,CRKL,RAF1,PDPK1,GRB2
BIOCARTA_ERK_PATHWAY%MSIGDB_C2%BIOCARTA_ERK_PATHWAY	BIOCARTA_ERK_PATHWAY	0.291442927278306	1	-1.15270800755323	-1	IGF1R,RAF1,GRB2,DPM2,ITGB1,MYC
PID_RETINOIC_ACID_PATHWAY%MSIGDB_C2%PID_RETINOIC_ACID_PATHWAY	PID_RETINOIC_ACID_PATHWAY	0.0610864510674276	1	-1.50313307300797	-1	HDAC3,MAPK14,EP300,PRKCA
BIOCARTA_CALCINEURIN_PATHWAY%MSIGDB_C2%BIOCARTA_CALCINEURIN_PATHWAY	BIOCARTA_CALCINEURIN_PATHWAY	0.76369721510619	1	0.755017182645539	1	SP1,CDKN1A,PRKCB
PID_AJDISS_2PATHWAY%MSIGDB_C2%PID_AJDISS_2PATHWAY	PID_AJDISS_2PATHWAY	0.340909960586232	1	-1.10041859978816	-1	IGF1R,IQGAP1,GNA13,CTNNB1,RAB5A
PID_ECADHERIN_STABILIZATION_PATHWAY%MSIGDB_C2%PID_ECADHERIN_STABILIZATION_PATHWAY	PID_ECADHERIN_STABILIZATION_PATHWAY	0.885024194548989	1	0.644866363401533	1	NCK1,NCKAP1,EXOC3,EXOC4,LPP
BIOCARTA_CASPASE_PATHWAY%MSIGDB_C2%BIOCARTA_CASPASE_PATHWAY	BIOCARTA_CASPASE_PATHWAY	0.954984853454763	1	-0.55433019395851	-1	CASP10
BIOCARTA_IL1R_PATHWAY%MSIGDB_C2%BIOCARTA_IL1R_PATHWAY	BIOCARTA_IL1R_PATHWAY	0.571461406661373	1	0.911151064632905	1	MAP3K7,IKBKB,MAP2K6,TNF,RELA,TRAF6,MYD88,MAPK8
PID_TRAIL_PATHWAY%MSIGDB_C2%PID_TRAIL_PATHWAY	PID_TRAIL_PATHWAY	0.309891837987113	1	-1.13372652575354	-1	RIPK1,CHUK,CASP10
BIOCARTA_NFKB_PATHWAY%MSIGDB_C2%BIOCARTA_NFKB_PATHWAY	BIOCARTA_NFKB_PATHWAY	0.764209352407322	1	-0.765665049888362	-1	RIPK1,CHUK,TNFRSF1B
PID_S1P_S1P3_PATHWAY%MSIGDB_C2%PID_S1P_S1P3_PATHWAY	PID_S1P_S1P3_PATHWAY	0.143086941354316	1	-1.35503440520967	-1	GNAI1,AKT3,GNA13,S1PR2,GNA15
BIOCARTA_GLEEVEC_PATHWAY%MSIGDB_C2%BIOCARTA_GLEEVEC_PATHWAY	BIOCARTA_GLEEVEC_PATHWAY	0.483454507088185	1	-0.98028797846545	-1	CRKL,RAF1,GRB2,STAT1,MYC,MAP2K1,PIK3R1,JUN,SOS1
BIOCARTA_CERAMIDE_PATHWAY%MSIGDB_C2%BIOCARTA_CERAMIDE_PATHWAY	BIOCARTA_CERAMIDE_PATHWAY	0.397015955814667	1	-1.05226053863384	-1	NSMAF,RIPK1,RAF1
BIOCARTA_ARAP_PATHWAY%MSIGDB_C2%BIOCARTA_ARAP_PATHWAY	BIOCARTA_ARAP_PATHWAY	0.503973022210163	1	-0.966508963536811	-1	ARFGEF1,CLTB,CYTH2
PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY	PID_HDAC_CLASSI_PATHWAY	0.944673502428494	1	0.665964933207485	1	HDAC7,HDAC9,HDAC8,TNF,STAT3,SMURF1,HDAC5
BIOCARTA_FCER1_PATHWAY%MSIGDB_C2%BIOCARTA_FCER1_PATHWAY	BIOCARTA_FCER1_PATHWAY	0.889099777933836	1	-0.674173060155519	-1	RAF1,GRB2,NFATC3,PPP3CC,MAP2K1,PIK3R1,JUN,SOS1
PID_TRKR_PATHWAY%MSIGDB_C2%PID_TRKR_PATHWAY	PID_TRKR_PATHWAY	0.247865415504269	1	1.17480843085362	1	FAIM,GAB2,PRKCI
PID_ERBB1_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_ERBB1_DOWNSTREAM_PATHWAY	PID_ERBB1_DOWNSTREAM_PATHWAY	0.992388201712655	1	-0.587618498787204	-1	PRKCA,IQGAP1,RAF1,PDPK1,MAP3K2,GRB2,RAB5A,MAPK9,STAT1,RPS6KA3,EGR1,RICTOR,BRAF
BIOCARTA_TEL_PATHWAY%MSIGDB_C2%BIOCARTA_TEL_PATHWAY	BIOCARTA_TEL_PATHWAY	0.38980326853071	1	-1.06637968907211	-1	IGF1R,PRKCA
BIOCARTA_PCAF_PATHWAY%MSIGDB_C2%BIOCARTA_PCAF_PATHWAY	BIOCARTA_PCAF_PATHWAY	0.989640616528542	1	-0.453534292943206	-1	IRF3,KAT2B,JUN,IRF7,HMGB1,IRF1,NFKB1,IRF2,CREBBP,RELA,ATF2
BIOCARTA_MAPK_PATHWAY%MSIGDB_C2%BIOCARTA_MAPK_PATHWAY	BIOCARTA_MAPK_PATHWAY	0.964349211052671	1	-0.641486480882093	-1	MAPK14,RIPK1,CHUK,RAF1,MAP3K2,GRB2,MAPK9,STAT1,RPS6KA3
PID_FOXO_PATHWAY%MSIGDB_C2%PID_FOXO_PATHWAY	PID_FOXO_PATHWAY	0.552922893515562	1	0.934615594455052	1	CSNK1G2,CDK2
PID_TCR_JNK_PATHWAY%MSIGDB_C2%PID_TCR_JNK_PATHWAY	PID_TCR_JNK_PATHWAY	0.75798650752465	1	0.765238360809434	1	MAP3K7,MAP4K1,PRKCB
BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY	BIOCARTA_ATRBRCA_PATHWAY	0.460633108458744	1	0.997813001194915	1	CHEK1,FANCF,BRCA2,RAD17,HUS1,FANCD2,RAD1
